168;108.44635325;14.71912476;0.000
169;108.44635220;14.71921509;0.000
?
?
?
?
?
?
?
?
178;108.35261237;14.69912069;0.000
179;108.35277109;14.69904121;0.000
180;108.37768773;14.69754488;0.000
181;108.37760304;14.69764328;0.000
182;108.39867532;14.69870271;0.000
183;108.39870240;14.69876625;0.000
184;108.42266702;14.69618839;0.000
185;108.42263781;14.69630550;0.000
?
?
?
?
?
?
192;108.32936069;14.67663315;0.000
193;108.32952780;14.67662604;0.000
194;108.35396738;14.67598454;0.000
195;108.35390266;14.67596574;0.000
196;108.37697187;14.67509840;0.000
197;108.37686960;14.67511531;0.000
198;108.39957132;14.67473837;0.000
199;108.39944068;14.67480014;0.000
200;108.42124532;14.67498012;0.000
201;108.42121844;14.67489852;0.000
?
?
204;108.28259459;14.65338253;0.000
205;108.28261392;14.65331952;0.000
206;108.30683625;14.65424274;0.000
207;108.30682698;14.65424263;0.000
208;108.33074094;14.65310030;0.000
209;108.33080533;14.65314621;0.000
210;108.37564826;14.65068485;0.000
211;108.37563024;14.65063948;0.000
212;108.46718047;14.65233232;0.000
213;108.46725283;14.65249571;0.000
214;108.48805468;14.65181801;0.000
215;108.48791552;14.65181650;0.000
216;108.25873864;14.62975361;0.000
217;108.25873964;14.62967233;0.000
218;108.28273756;14.63048660;0.000
219;108.28279311;14.63049628;0.000
220;108.30458218;14.63143608;0.000
221;108.30483196;14.63149316;0.000
222;108.37650190;14.63118279;0.000
223;108.37655745;14.63119245;0.000
224;108.39889027;14.63024162;0.000
225;108.39882566;14.63021380;0.000
226;108.41874682;14.62764419;0.000
227;108.41884823;14.62769951;0.000
228;108.44213342;14.63184092;0.000
229;108.44223547;14.63184204;0.000
230;108.46789750;14.62867168;0.000
231;108.46786822;14.62879784;0.000
232;108.25857157;14.60958221;0.000
233;108.25850587;14.60964467;0.000
234;108.37336606;14.61012722;0.000
235;108.37325379;14.61020725;0.000
236;108.39784550;14.60946231;0.000
237;108.39769784;14.60939742;0.000
238;108.41882406;14.60594665;0.000
239;108.41886000;14.60604641;0.000
240;108.44515652;14.60710389;0.000
241;108.44516642;14.60704980;0.000
242;108.46811892;14.60530371;0.000
243;108.46818365;14.60532248;0.000
244;108.49029816;14.60384510;0.000
245;108.49030611;14.60396263;0.000
246;108.51356668;14.60369686;0.000
247;108.51350930;14.60384982;0.000
248;108.42076646;14.58415225;0.000
249;108.42079375;14.58419772;0.000
250;108.44434888;14.58225253;0.000
251;108.44435878;14.58219843;0.000
252;108.48991141;14.58314423;0.000
253;108.48990967;14.58329778;0.000
254;108.51382299;14.58253277;0.000
255;108.51385959;14.58257833;0.000
256;108.53724651;14.58245574;0.000
257;108.53738695;14.58233978;0.000
258;108.44475491;14.56071169;0.000
259;108.44474574;14.56070256;0.000
260;108.46033895;14.55890308;0.000
261;108.46033081;14.55880362;0.000
262;108.49076380;14.56111057;0.000
263;108.49072671;14.56111017;0.000
264;108.51316598;14.56006706;0.000
265;108.51330509;14.56006854;0.000
?
?
?
?
?
?
?
?
?

